[0,50);male;[10,30);present;no;northeast;<10000
[0,50);male;[10,30);present;no;northeast;<10000
[0,50);male;[10,30);present;no;northeast;<10000
[0,50);male;[10,30);present;no;northeast;<10000
[0,50);male;[10,30);present;no;northeast;<10000
[0,50);male;[10,30);present;no;northeast;<10000
[0,50);male;[10,30);present;no;northeast;<10000
[0,50);male;[10,30);present;no;northeast;<10000
[0,50);male;[10,30);present;no;northeast;<10000
[0,50);male;[10,30);present;no;northeast;<10000
[0,50);male;[10,30);present;no;northeast;<10000
[0,50);male;[10,30);present;no;northeast;<10000
[0,50);male;[10,30);present;no;northeast;<10000
[0,50);male;[10,30);present;no;northeast;<10000
[0,50);male;[10,30);present;no;northeast;<10000
[0,50);male;[10,30);present;no;northeast;<10000
[0,50);male;[10,30);present;no;northeast;<10000
[0,50);male;[10,30);present;no;northeast;<10000
[0,50);male;[10,30);present;no;northeast;<10000
[0,50);male;[10,30);present;no;northeast;>=10000
[0,50);male;[10,30);present;no;northeast;<10000
[0,50);male;[10,30);present;no;northeast;<10000
[0,50);male;[10,30);present;no;northeast;<10000
[0,50);male;[10,30);present;no;northeast;<10000
[0,50);male;[10,30);present;no;northeast;>=10000
[0,50);male;[10,30);0;yes;*;>=10000
[0,50);male;[10,30);0;yes;*;>=10000
[0,50);male;[10,30);0;yes;*;>=10000
[0,50);male;[10,30);0;yes;*;>=10000
[0,50);male;[10,30);0;yes;*;>=10000
[0,50);male;[10,30);0;yes;*;>=10000
[0,50);male;[10,30);0;yes;*;>=10000
[0,50);male;[10,30);0;yes;*;>=10000
[0,50);male;[10,30);0;yes;*;>=10000
[0,50);male;[10,30);0;yes;*;>=10000
[0,50);male;[10,30);0;yes;*;>=10000
[0,50);male;[10,30);0;yes;*;>=10000
[0,50);male;[10,30);0;yes;*;>=10000
[0,50);male;[10,30);0;yes;*;>=10000
[0,50);male;[10,30);0;yes;*;>=10000
[0,50);male;[10,30);0;yes;*;>=10000
[0,50);male;[10,30);0;yes;*;>=10000
[0,50);male;[10,30);0;yes;*;>=10000
[0,50);male;[20,30);0;no;south;<10000
[0,50);male;[20,30);0;no;south;<10000
[0,50);male;[20,30);0;no;south;<10000
[0,50);male;[20,30);0;no;south;<10000
[0,50);male;[20,30);0;no;south;<10000
[0,50);male;[20,30);0;no;south;<10000
[0,50);male;[20,30);0;no;south;>=10000
[0,50);male;[20,30);0;no;south;<10000
[0,50);male;[20,30);0;no;south;<10000
[0,50);male;[20,30);0;no;south;<10000
[0,50);male;[20,30);0;no;south;<10000
[0,50);male;[20,30);0;no;south;<10000
[0,50);male;[20,30);0;no;south;<10000
[0,50);male;[20,30);0;no;south;<10000
[0,50);male;[20,30);0;no;south;<10000
[0,50);male;[20,30);0;no;south;<10000
[0,50);male;[20,30);0;no;south;<10000
[0,50);male;[20,30);0;no;south;<10000
[0,50);male;[20,30);0;no;south;<10000
[0,50);male;[20,30);0;no;south;<10000
[0,50);male;[20,30);0;no;south;<10000
[0,50);male;[20,30);0;no;south;<10000
[0,50);male;[20,30);0;no;south;<10000
[0,50);male;[20,30);0;no;south;<10000
[0,50);male;[10,30);0;no;northwest;>=10000
[0,50);male;[10,30);0;no;northwest;<10000
[0,50);male;[10,30);0;no;northwest;<10000
[0,50);male;[10,30);0;no;northwest;<10000
[0,50);male;[10,30);0;no;northwest;<10000
[0,50);male;[10,30);0;no;northwest;<10000
[0,50);male;[10,30);0;no;northwest;<10000
[0,50);male;[10,30);0;no;northwest;<10000
[0,50);male;[10,30);0;no;northwest;<10000
[0,50);male;[10,30);0;no;northwest;<10000
[0,50);male;[10,30);0;no;northwest;<10000
[0,50);male;[10,30);0;no;northwest;<10000
[0,50);male;[10,30);0;no;northwest;<10000
[0,50);male;[10,30);0;no;northwest;<10000
[0,50);male;[10,30);0;no;northwest;<10000
[0,50);male;[10,30);0;no;northwest;<10000
[0,50);male;[10,30);0;no;northwest;>=10000
[0,50);male;[10,30);0;no;northeast;<10000
[0,50);male;[10,30);0;no;northeast;<10000
[0,50);male;[10,30);0;no;northeast;<10000
[0,50);male;[10,30);0;no;northeast;<10000
[0,50);male;[10,30);0;no;northeast;<10000
[0,50);male;[10,30);0;no;northeast;<10000
[0,50);male;[10,30);0;no;northeast;<10000
[0,50);male;[10,30);0;no;northeast;<10000
[0,50);male;[10,30);0;no;northeast;<10000
[0,50);male;[10,30);0;no;northeast;<10000
[0,50);male;[10,30);0;no;northeast;<10000
[0,50);male;[10,30);0;no;northeast;<10000
[0,50);male;[10,30);0;no;northeast;<10000
[0,50);male;[10,30);0;no;northeast;<10000
[0,50);male;[10,30);0;no;northeast;<10000
[0,50);male;[10,30);0;no;northeast;<10000
[0,50);male;[10,30);0;no;northeast;<10000
[0,50);male;[10,30);0;no;northeast;<10000
[0,50);male;[10,30);0;no;northeast;<10000
[0,50);male;[10,30);0;no;northeast;<10000
[0,50);male;[10,30);0;no;northeast;<10000
[0,50);male;[30,40);present;yes;southwest;>=10000
[0,50);male;[30,40);present;yes;southwest;>=10000
[0,50);male;[30,40);present;yes;southwest;>=10000
[0,50);male;[30,40);present;yes;southwest;>=10000
[0,50);male;[30,40);present;yes;southwest;>=10000
[0,50);male;[30,40);present;yes;southwest;>=10000
[0,50);male;[30,40);present;yes;southwest;>=10000
[0,50);male;[30,40);present;yes;southwest;>=10000
[0,50);male;[30,40);present;yes;southwest;>=10000
[0,50);male;[30,40);present;yes;southwest;>=10000
[0,50);male;[30,40);present;yes;southwest;>=10000
[0,50);male;[30,40);present;yes;southwest;>=10000
[0,50);male;[30,60);present;yes;southeast;>=10000
[0,50);male;[30,60);present;yes;southeast;>=10000
[0,50);male;[30,60);present;yes;southeast;>=10000
[0,50);male;[30,60);present;yes;southeast;>=10000
[0,50);male;[30,60);present;yes;southeast;>=10000
[0,50);male;[30,60);present;yes;southeast;>=10000
[0,50);male;[30,60);present;yes;southeast;>=10000
[0,50);male;[30,60);present;yes;southeast;>=10000
[0,50);male;[30,60);present;yes;southeast;>=10000
[0,50);male;[30,60);present;yes;southeast;>=10000
[0,50);male;[30,60);present;yes;southeast;>=10000
[0,50);male;[30,60);present;yes;southeast;>=10000
[0,50);male;[30,60);present;yes;southeast;>=10000
[0,50);male;[30,60);present;yes;southeast;>=10000
[0,50);male;[30,60);present;yes;southeast;>=10000
[0,50);male;[30,60);present;yes;southeast;>=10000
[0,50);male;[30,60);present;yes;southeast;>=10000
[0,50);male;[30,60);present;yes;north;>=10000
[0,50);male;[30,60);present;yes;north;>=10000
[0,50);male;[30,60);present;yes;north;>=10000
[0,50);male;[30,60);present;yes;north;>=10000
[0,50);male;[30,60);present;yes;north;>=10000
[0,50);male;[30,60);present;yes;north;>=10000
[0,50);male;[30,60);present;yes;north;>=10000
[0,50);male;[30,60);present;yes;north;>=10000
[0,50);male;[30,60);present;yes;north;>=10000
[0,50);male;[30,60);present;yes;north;>=10000
[0,50);male;[30,60);present;yes;north;>=10000
[0,50);male;[30,60);present;yes;north;>=10000
[0,50);male;[30,60);present;yes;north;>=10000
[0,50);male;[30,60);present;yes;north;>=10000
[0,50);male;[30,60);present;yes;north;>=10000
[0,50);male;[30,60);present;no;southwest;<10000
[0,50);male;[30,60);present;no;southwest;<10000
[0,50);male;[30,60);present;no;southwest;<10000
[0,50);male;[30,60);present;no;southwest;<10000
[0,50);male;[30,60);present;no;southwest;<10000
[0,50);male;[30,60);present;no;southwest;<10000
[0,50);male;[30,60);present;no;southwest;<10000
[0,50);male;[30,60);present;no;southwest;<10000
[0,50);male;[30,60);present;no;southwest;<10000
[0,50);male;[30,60);present;no;southwest;<10000
[0,50);male;[30,60);present;no;southwest;<10000
[0,50);male;[30,60);present;no;southwest;<10000
[0,50);male;[30,60);present;no;southwest;<10000
[0,50);male;[30,60);present;no;southwest;<10000
[0,50);male;[30,60);present;no;southwest;<10000
[0,50);male;[30,60);present;no;southwest;<10000
[0,50);male;[30,60);present;no;southwest;<10000
[0,50);male;[30,60);present;no;southwest;<10000
[0,50);male;[30,60);present;no;southwest;<10000
[0,50);male;[30,60);present;no;southwest;<10000
[0,50);male;[30,60);present;no;southwest;<10000
[0,50);male;[30,60);present;no;southwest;<10000
[0,50);male;[30,60);present;no;southwest;<10000
[0,50);male;[30,60);present;no;southwest;<10000
[0,50);male;[30,60);present;no;southwest;<10000
[0,50);male;[30,60);present;no;southwest;<10000
[0,50);male;[30,60);present;no;southwest;<10000
[0,50);male;[30,60);present;no;southwest;<10000
[0,50);male;[30,60);present;no;southwest;>=10000
[0,50);male;[30,60);present;no;southwest;<10000
[0,50);male;[30,60);present;no;southwest;<10000
[0,50);male;[30,60);present;no;southwest;<10000
[0,50);male;[30,60);present;no;southwest;<10000
[0,50);male;[30,60);present;no;southwest;<10000
[0,50);male;[30,60);present;no;southeast;<10000
[0,50);male;[30,60);present;no;southeast;<10000
[0,50);male;[30,60);present;no;southeast;<10000
[0,50);male;[30,60);present;no;southeast;<10000
[0,50);male;[30,60);present;no;southeast;<10000
[0,50);male;[30,60);present;no;southeast;<10000
[0,50);male;[30,60);present;no;southeast;<10000
[0,50);male;[30,60);present;no;southeast;<10000
[0,50);male;[30,60);present;no;southeast;<10000
[0,50);male;[30,60);present;no;southeast;<10000
[0,50);male;[30,60);present;no;southeast;<10000
[0,50);male;[30,60);present;no;southeast;<10000
[0,50);male;[30,60);present;no;southeast;>=10000
[0,50);male;[30,60);present;no;southeast;<10000
[0,50);male;[30,60);present;no;southeast;<10000
[0,50);male;[30,60);present;no;southeast;>=10000
[0,50);male;[30,60);present;no;southeast;>=10000
[0,50);male;[30,60);present;no;southeast;<10000
[0,50);male;[30,60);present;no;southeast;<10000
[0,50);male;[30,60);present;no;southeast;<10000
[0,50);male;[30,60);present;no;southeast;<10000
[0,50);male;[30,60);present;no;southeast;<10000
[0,50);male;[30,60);present;no;southeast;<10000
[0,50);male;[30,60);present;no;southeast;<10000
[0,50);male;[30,60);present;no;southeast;<10000
[0,50);male;[30,60);present;no;southeast;<10000
[0,50);male;[30,60);present;no;southeast;<10000
[0,50);male;[30,60);present;no;southeast;<10000
[0,50);male;[30,60);present;no;southeast;<10000
[0,50);male;[30,60);present;no;southeast;<10000
[0,50);male;[30,60);present;no;southeast;<10000
[0,50);male;[30,60);present;no;southeast;<10000
[0,50);male;[30,60);present;no;southeast;<10000
[0,50);male;[30,60);present;no;southeast;<10000
[0,50);male;[30,60);present;no;southeast;<10000
[0,50);male;[30,60);present;no;southeast;>=10000
[0,50);male;[30,60);present;no;southeast;>=10000
[0,50);male;[30,60);present;no;southeast;<10000
[0,50);male;[30,60);present;no;southeast;<10000
[0,50);male;[30,60);present;no;southeast;<10000
[0,50);male;[30,60);present;no;southeast;<10000
[0,50);male;[30,60);present;no;northwest;<10000
[0,50);male;[30,60);present;no;northwest;<10000
[0,50);male;[30,60);present;no;northwest;>=10000
[0,50);male;[30,60);present;no;northwest;<10000
[0,50);male;[30,60);present;no;northwest;<10000
[0,50);male;[30,60);present;no;northwest;>=10000
[0,50);male;[30,60);present;no;northwest;<10000
[0,50);male;[30,60);present;no;northwest;<10000
[0,50);male;[30,60);present;no;northwest;>=10000
[0,50);male;[30,60);present;no;northwest;<10000
[0,50);male;[30,60);present;no;northwest;<10000
[0,50);male;[30,60);present;no;northwest;<10000
[0,50);male;[30,60);present;no;northwest;<10000
[0,50);male;[30,60);present;no;northwest;<10000
[0,50);male;[30,60);present;no;northwest;<10000
[0,50);male;[30,60);present;no;northwest;<10000
[0,50);male;[30,60);present;no;northwest;<10000
[0,50);male;[30,60);present;no;northwest;<10000
[0,50);male;[30,60);present;no;northwest;>=10000
[0,50);male;[30,60);present;no;northwest;<10000
[0,50);male;[30,60);present;no;northwest;<10000
[0,50);male;[30,60);present;no;northwest;<10000
[0,50);male;[30,60);present;no;northwest;<10000
[0,50);male;[30,60);present;no;northwest;<10000
[0,50);male;[30,60);present;no;northwest;<10000
[0,50);male;[30,60);present;no;northwest;<10000
[0,50);male;[30,60);present;no;northwest;<10000
[0,50);male;[30,60);present;no;northwest;<10000
[0,50);male;[30,60);present;no;northeast;<10z000
[0,50);male;[30,60);present;no;northeast;<10000
[0,50);male;[30,60);present;no;northeast;<10000
[0,50);male;[30,60);present;no;northeast;<10000
[0,50);male;[30,60);present;no;northeast;>=10000
[0,50);male;[30,60);present;no;northeast;<10000
[0,50);male;[30,60);present;no;northeast;<10000
[0,50);male;[30,60);present;no;northeast;<10000
[0,50);male;[30,60);present;no;northeast;<10000
[0,50);male;[30,60);present;no;northeast;>=10000
[0,50);male;[30,60);present;no;northeast;<10000
[0,50);male;[30,60);present;no;northeast;<10000
[0,50);male;[30,60);present;no;northeast;<10000
[0,50);male;[30,60);present;no;northeast;<10000
[0,50);male;[30,60);present;no;northeast;>=10000
[0,50);male;[30,60);present;no;northeast;>=10000
[0,50);male;[30,60);present;no;northeast;<10000
[0,50);male;[30,60);present;no;northeast;<10000
[0,50);male;[30,60);present;no;northeast;>=10000
[0,50);male;[30,60);present;no;northeast;<10000
[0,50);male;[30,60);present;no;northeast;<10000
[0,50);male;[30,60);present;no;northeast;<10000
[0,50);male;[30,60);present;no;northeast;>=10000
[0,50);male;[30,60);0;yes;*;>=10000
[0,50);male;[30,60);0;yes;*;>=10000
[0,50);male;[30,60);0;yes;*;>=10000
[0,50);male;[30,60);0;yes;*;>=10000
[0,50);male;[30,60);0;yes;*;>=10000
[0,50);male;[30,60);0;yes;*;>=10000
[0,50);male;[30,60);0;yes;*;>=10000
[0,50);male;[30,60);0;yes;*;>=10000
[0,50);male;[30,60);0;yes;*;>=10000
[0,50);male;[30,60);0;yes;*;>=10000
[0,50);male;[30,60);0;yes;*;>=10000
[0,50);male;[30,60);0;yes;*;>=10000
[0,50);male;[30,60);0;yes;*;>=10000
[0,50);male;[30,60);0;yes;*;>=10000
[0,50);male;[30,60);0;yes;*;>=10000
[0,50);male;[30,60);0;yes;*;>=10000
[0,50);male;[30,60);0;yes;*;>=10000
[0,50);male;[30,60);0;yes;*;>=10000
[0,50);male;[30,60);0;yes;*;>=10000
[0,50);male;[30,60);0;yes;*;>=10000
[0,50);male;[30,60);0;yes;*;>=10000
[0,50);male;[30,60);0;yes;*;>=10000
[0,50);male;[30,60);0;yes;*;>=10000
[0,50);male;[30,60);0;yes;*;>=10000
[0,50);male;[30,60);0;yes;*;>=10000
[0,50);male;[30,60);0;yes;*;>=10000
[0,50);male;[30,60);0;yes;*;>=10000
[0,50);male;[30,60);0;no;southwest;<10000
[0,50);male;[30,60);0;no;southwest;<10000
[0,50);male;[30,60);0;no;southwest;<10000
[0,50);male;[30,60);0;no;southwest;<10000
[0,50);male;[30,60);0;no;southwest;<10000
[0,50);male;[30,60);0;no;southwest;>=10000
[0,50);male;[30,60);0;no;southwest;<10000
[0,50);male;[30,60);0;no;southwest;<10000
[0,50);male;[30,60);0;no;southwest;<10000
[0,50);male;[30,60);0;no;southwest;<10000
[0,50);male;[30,60);0;no;southwest;<10000
[0,50);male;[30,60);0;no;southwest;<10000
[0,50);male;[30,60);0;no;southwest;>=10000
[0,50);male;[30,60);0;no;southwest;>=10000
[0,50);male;[30,60);0;no;southwest;<10000
[0,50);male;[30,60);0;no;southeast;<10000
[0,50);male;[30,60);0;no;southeast;<10000
[0,50);male;[30,60);0;no;southeast;<10000
[0,50);male;[30,60);0;no;southeast;<10000
[0,50);male;[30,60);0;no;southeast;<10000
[0,50);male;[30,60);0;no;southeast;<10000
[0,50);male;[30,60);0;no;southeast;<10000
[0,50);male;[30,60);0;no;southeast;<10000
[0,50);male;[30,60);0;no;southeast;<10000
[0,50);male;[30,60);0;no;southeast;>=10000
[0,50);male;[30,60);0;no;southeast;<10000
[0,50);male;[30,60);0;no;southeast;<10000
[0,50);male;[30,60);0;no;southeast;<10000
[0,50);male;[30,60);0;no;southeast;<10000
[0,50);male;[30,60);0;no;southeast;<10000
[0,50);male;[30,60);0;no;southeast;>=10000
[0,50);male;[30,60);0;no;southeast;<10000
[0,50);male;[30,60);0;no;southeast;<10000
[0,50);male;[30,60);0;no;southeast;<10000
[0,50);male;[30,60);0;no;southeast;<10000
[0,50);male;[30,60);0;no;southeast;<10000
[0,50);male;[30,60);0;no;southeast;<10000
[0,50);male;[30,60);0;no;southeast;<10000
[0,50);male;[30,60);0;no;southeast;<10000
[0,50);male;[30,60);0;no;southeast;<10000
[0,50);male;[30,60);0;no;southeast;<10000
[0,50);male;[30,60);0;no;southeast;<10000
[0,50);male;[30,60);0;no;southeast;<10000
[0,50);male;[30,60);0;no;southeast;<10000
[0,50);male;[30,60);0;no;southeast;<10000
[0,50);male;[30,60);0;no;southeast;<10000
[0,50);male;[30,60);0;no;southeast;<10000
[0,50);male;[30,60);0;no;southeast;<10000
[0,50);male;[30,60);0;no;northwest;<10000
[0,50);male;[30,60);0;no;northwest;<10000
[0,50);male;[30,60);0;no;northwest;<10000
[0,50);male;[30,60);0;no;northwest;<10000
[0,50);male;[30,60);0;no;northwest;<10000
[0,50);male;[30,60);0;no;northwest;<10000
[0,50);male;[30,60);0;no;northwest;<10000
[0,50);male;[30,60);0;no;northwest;<10000
[0,50);male;[30,60);0;no;northwest;<10000
[0,50);male;[30,60);0;no;northwest;<10000
[0,50);male;[30,60);0;no;northwest;<10000
[0,50);male;[30,60);0;no;northwest;<10000
[0,50);male;[30,60);0;no;northwest;>=10000
[0,50);male;[30,60);0;no;northwest;<10000
[0,50);male;[30,60);0;no;northwest;<10000
[0,50);male;[30,60);0;no;northeast;>=10000
[0,50);male;[30,60);0;no;northeast;<10000
[0,50);male;[30,60);0;no;northeast;<10000
[0,50);male;[30,60);0;no;northeast;<10000
[0,50);male;[30,60);0;no;northeast;<10000
[0,50);male;[30,60);0;no;northeast;<10000
[0,50);male;[30,60);0;no;northeast;<10000
[0,50);male;[30,60);0;no;northeast;<10000
[0,50);male;[30,60);0;no;northeast;<10000
[0,50);male;[30,60);0;no;northeast;>=10000
[0,50);female;[10,30);present;yes;south;>=10000
[0,50);female;[10,30);present;yes;south;>=10000
[0,50);female;[10,30);present;yes;south;>=10000
[0,50);female;[10,30);present;yes;south;>=10000
[0,50);female;[10,30);present;yes;south;>=10000
[0,50);female;[10,30);present;yes;south;>=10000
[0,50);female;[10,30);present;yes;south;>=10000
[0,50);female;[10,30);present;yes;south;>=10000
[0,50);female;[10,30);present;yes;south;>=10000
[0,50);female;[10,30);present;yes;south;>=10000
[0,50);female;[10,30);present;yes;north;>=10000
[0,50);female;[10,30);present;yes;north;>=10000
[0,50);female;[10,30);present;yes;north;>=10000
[0,50);female;[10,30);present;yes;north;>=10000
[0,50);female;[10,30);present;yes;north;>=10000
[0,50);female;[10,30);present;yes;north;>=10000
[0,50);female;[10,30);present;yes;north;>=10000
[0,50);female;[10,30);present;yes;north;>=10000
[0,50);female;[10,30);present;yes;north;>=10000
[0,50);female;[10,30);present;yes;north;>=10000
[0,50);female;[10,30);present;yes;north;>=10000
[0,50);female;[10,30);present;yes;north;>=10000
[0,50);female;[10,30);present;yes;north;>=10000
[0,50);female;[10,30);present;yes;north;>=10000
[0,50);female;[10,30);present;yes;north;>=10000
[0,50);female;[10,30);present;yes;north;>=10000
[0,50);female;[10,30);present;yes;north;>=10000
[0,50);female;[10,30);present;yes;north;>=10000
[0,50);female;[10,30);present;yes;north;>=10000
[0,50);female;[10,30);present;no;southwest;<10000
[0,50);female;[10,30);present;no;southwest;<10000
[0,50);female;[10,30);present;no;southwest;<10000
[0,50);female;[10,30);present;no;southwest;<10000
[0,50);female;[10,30);present;no;southwest;>=10000
[0,50);female;[10,30);present;no;southwest;<10000
[0,50);female;[10,30);present;no;southwest;<10000
[0,50);female;[10,30);present;no;southwest;<10000
[0,50);female;[10,30);present;no;southwest;<10000
[0,50);female;[10,30);present;no;southwest;<10000
[0,50);female;[10,30);present;no;southwest;<10000
[0,50);female;[10,30);present;no;southwest;>=10000
[0,50);female;[10,30);present;no;southwest;<10000
[0,50);female;[10,30);present;no;southwest;<10000
[0,50);female;[10,30);present;no;southwest;<10000
[0,50);female;[10,30);present;no;southwest;<10000
[0,50);female;[10,30);present;no;southwest;>=10000
[0,50);female;[10,30);present;no;southwest;<10000
[0,50);female;[10,30);present;no;southwest;<10000
[0,50);female;[10,30);present;no;southwest;<10000
[0,50);female;[10,30);present;no;southwest;<10000
[0,50);female;[10,30);present;no;southwest;<10000
[0,50);female;[10,30);present;no;southwest;<10000
[0,50);female;[10,30);present;no;southwest;<10000
[0,50);female;[10,30);present;no;southwest;<10000
[0,50);female;[10,30);present;no;southwest;<10000
[0,50);female;[10,30);present;no;southwest;<10000
[0,50);female;[10,30);present;no;southwest;<10000
[0,50);female;[10,30);present;no;southwest;>=10000
[0,50);female;[10,30);present;no;southwest;<10000
[0,50);female;[10,30);present;no;southwest;<10000
[0,50);female;[20,30);present;no;southeast;<10000
[0,50);female;[20,30);present;no;southeast;<10000
[0,50);female;[20,30);present;no;southeast;<10000
[0,50);female;[20,30);present;no;southeast;<10000
[0,50);female;[20,30);present;no;southeast;<10000
[0,50);female;[20,30);present;no;southeast;<10000
[0,50);female;[20,30);present;no;southeast;<10000
[0,50);female;[20,30);present;no;southeast;<10000
[0,50);female;[20,30);present;no;southeast;<10000
[0,50);female;[20,30);present;no;southeast;<10000
[0,50);female;[20,30);present;no;southeast;>=10000
[0,50);female;[20,30);present;no;southeast;<10000
[0,50);female;[20,30);present;no;southeast;<10000
[0,50);female;[20,30);present;no;southeast;<10000
[0,50);female;[20,30);present;no;southeast;<10000
[0,50);female;[20,30);present;no;southeast;<10000
[0,50);female;[20,30);present;no;southeast;<10000
[0,50);female;[20,30);present;no;southeast;<10000
[0,50);female;[20,30);present;no;southeast;<10000
[0,50);female;[20,30);present;no;southeast;<10000
[0,50);female;[20,30);present;no;southeast;<10000
[0,50);female;[20,30);present;no;southeast;<10000
[0,50);female;[10,30);present;no;northwest;<10000
[0,50);female;[10,30);present;no;northwest;<10000
[0,50);female;[10,30);present;no;northwest;<10000
[0,50);female;[10,30);present;no;northwest;<10000
[0,50);female;[10,30);present;no;northwest;<10000
[0,50);female;[10,30);present;no;northwest;<10000
[0,50);female;[10,30);present;no;northwest;<10000
[0,50);female;[10,30);present;no;northwest;<10000
[0,50);female;[10,30);present;no;northwest;<10000
[0,50);female;[10,30);present;no;northwest;>=10000
[0,50);female;[10,30);present;no;northwest;<10000
[0,50);female;[10,30);present;no;northwest;<10000
[0,50);female;[10,30);present;no;northwest;<10000
